FileType,RowId,ActivityId,Time,LatitudeDegrees,LongitudeDegrees,DistanceMeters,AltitudeMeters,HeartRate,Cadence,Watts,Speed
gpx,0000001,_stravawithoutpowerexample,2019-12-08 10:52:13,50.8623170,0.5909860,,111.2,95,0,,
gpx,0000002,_stravawithoutpowerexample,2019-12-08 10:52:16,50.8623680,0.5909040,,111.2,99,0,,
gpx,0000003,_stravawithoutpowerexample,2019-12-08 10:52:17,50.8623870,0.5908670,,112.4,100,0,,
gpx,0000004,_stravawithoutpowerexample,2019-12-08 10:52:18,50.8624060,0.5908260,,111.4,102,0,,
gpx,0000005,_stravawithoutpowerexample,2019-12-08 10:52:19,50.8624290,0.5907900,,111.8,104,0,,
gpx,0000006,_stravawithoutpowerexample,2019-12-08 10:52:21,50.8624710,0.5907230,,111.4,107,0,,
gpx,0000007,_stravawithoutpowerexample,2019-12-08 10:52:25,50.8625000,0.5905740,,110.8,108,0,,
gpx,0000008,_stravawithoutpowerexample,2019-12-08 10:52:27,50.8624840,0.5904900,,110.8,106,0,,
gpx,0000009,_stravawithoutpowerexample,2019-12-08 10:52:29,50.8624440,0.5903780,,111.0,105,0,,
gpx,0000010,_stravawithoutpowerexample,2019-12-08 10:52:30,50.8624080,0.5903310,,111.0,105,0,,
gpx,0000011,_stravawithoutpowerexample,2019-12-08 10:52:32,50.8623160,0.5902360,,110.4,104,64,,
gpx,0000012,_stravawithoutpowerexample,2019-12-08 10:52:33,50.8622640,0.5901890,,110.0,104,64,,
gpx,0000013,_stravawithoutpowerexample,2019-12-08 10:52:39,50.8619320,0.5898930,,110.2,103,60,,
gpx,0000014,_stravawithoutpowerexample,2019-12-08 10:52:43,50.8617130,0.5896770,,108.4,102,57,,
gpx,0000015,_stravawithoutpowerexample,2019-12-08 10:52:45,50.8615930,0.5896010,,108.6,102,58,,
gpx,0000016,_stravawithoutpowerexample,2019-12-08 10:52:49,50.8613610,0.5894940,,107.2,102,49,,
gpx,0000017,_stravawithoutpowerexample,2019-12-08 10:52:50,50.8613020,0.5894830,,107.4,102,50,,
gpx,0000018,_stravawithoutpowerexample,2019-12-08 10:52:51,50.8612420,0.5894890,,107.6,102,51,,
gpx,0000019,_stravawithoutpowerexample,2019-12-08 10:52:52,50.8611810,0.5894950,,108.4,102,54,,
gpx,0000020,_stravawithoutpowerexample,2019-12-08 10:52:55,50.8609970,0.5895030,,109.2,102,56,,
gpx,0000021,_stravawithoutpowerexample,2019-12-08 10:53:01,50.8606210,0.5894260,,108.6,100,0,,
gpx,0000022,_stravawithoutpowerexample,2019-12-08 10:53:03,50.8604970,0.5893330,,109.4,101,0,,
gpx,0000023,_stravawithoutpowerexample,2019-12-08 10:53:06,50.8603040,0.5891890,,108.6,104,53,,
gpx,0000024,_stravawithoutpowerexample,2019-12-08 10:53:11,50.8599880,0.5889110,,107.6,107,68,,
gpx,0000025,_stravawithoutpowerexample,2019-12-08 10:53:13,50.8598610,0.5887830,,107.2,106,71,,
gpx,0000026,_stravawithoutpowerexample,2019-12-08 10:53:15,50.8597170,0.5886550,,106.4,106,73,,
gpx,0000027,_stravawithoutpowerexample,2019-12-08 10:53:19,50.8594150,0.5883680,,107.2,106,83,,
gpx,0000028,_stravawithoutpowerexample,2019-12-08 10:53:20,50.8593380,0.5883030,,108.8,106,83,,
gpx,0000029,_stravawithoutpowerexample,2019-12-08 10:53:21,50.8592560,0.5882540,,109.2,107,82,,
gpx,0000030,_stravawithoutpowerexample,2019-12-08 10:53:22,50.8591670,0.5882090,,107.4,107,84,,
gpx,0000031,_stravawithoutpowerexample,2019-12-08 10:53:23,50.8590780,0.5881590,,104.8,107,84,,
gpx,0000032,_stravawithoutpowerexample,2019-12-08 10:53:24,50.8589870,0.5881230,,105.0,107,88,,
gpx,0000033,_stravawithoutpowerexample,2019-12-08 10:53:25,50.8589000,0.5880890,,103.8,116,85,,
gpx,0000034,_stravawithoutpowerexample,2019-12-08 10:53:26,50.8588130,0.5880450,,100.6,116,85,,
gpx,0000035,_stravawithoutpowerexample,2019-12-08 10:53:27,50.8587290,0.5879870,,98.6,114,85,,
gpx,0000036,_stravawithoutpowerexample,2019-12-08 10:53:29,50.8585570,0.5878950,,99.2,119,0,,
gpx,0000037,_stravawithoutpowerexample,2019-12-08 10:53:30,50.8584700,0.5878570,,98.4,119,0,,
gpx,0000038,_stravawithoutpowerexample,2019-12-08 10:53:31,50.8583850,0.5878210,,96.0,119,0,,
gpx,0000039,_stravawithoutpowerexample,2019-12-08 10:53:32,50.8583030,0.5877800,,94.4,119,0,,
gpx,0000040,_stravawithoutpowerexample,2019-12-08 10:53:33,50.8582300,0.5877410,,93.2,118,0,,
gpx,0000041,_stravawithoutpowerexample,2019-12-08 10:53:35,50.8581060,0.5876730,,93.2,118,0,,
gpx,0000042,_stravawithoutpowerexample,2019-12-08 10:53:37,50.8580170,0.5875760,,92.0,119,0,,
gpx,0000043,_stravawithoutpowerexample,2019-12-08 10:53:38,50.8579920,0.5875110,,91.8,125,0,,
gpx,0000044,_stravawithoutpowerexample,2019-12-08 10:53:39,50.8579740,0.5874380,,92.0,125,0,,
gpx,0000045,_stravawithoutpowerexample,2019-12-08 10:53:41,50.8579540,0.5872630,,92.4,125,0,,
gpx,0000046,_stravawithoutpowerexample,2019-12-08 10:53:42,50.8579530,0.5871660,,92.8,122,0,,
gpx,0000047,_stravawithoutpowerexample,2019-12-08 10:53:43,50.8579550,0.5870620,,92.8,122,0,,
gpx,0000048,_stravawithoutpowerexample,2019-12-08 10:53:47,50.8579620,0.5866340,,91.2,122,61,,
gpx,0000049,_stravawithoutpowerexample,2019-12-08 10:53:48,50.8579690,0.5865150,,90.8,122,63,,
gpx,0000050,_stravawithoutpowerexample,2019-12-08 10:53:49,50.8579670,0.5864000,,89.4,125,63,,
gpx,0000051,_stravawithoutpowerexample,2019-12-08 10:53:51,50.8579690,0.5861590,,89.0,133,0,,
gpx,0000052,_stravawithoutpowerexample,2019-12-08 10:53:52,50.8579790,0.5860490,,87.8,133,0,,
gpx,0000053,_stravawithoutpowerexample,2019-12-08 10:53:53,50.8580020,0.5859410,,86.4,133,0,,
gpx,0000054,_stravawithoutpowerexample,2019-12-08 10:53:54,50.8580350,0.5858380,,84.8,133,0,,
gpx,0000055,_stravawithoutpowerexample,2019-12-08 10:53:55,50.8580810,0.5857480,,83.6,133,0,,
gpx,0000056,_stravawithoutpowerexample,2019-12-08 10:53:56,50.8581230,0.5856640,,82.4,133,0,,
gpx,0000057,_stravawithoutpowerexample,2019-12-08 10:53:57,50.8581640,0.5855840,,81.6,133,0,,
gpx,0000058,_stravawithoutpowerexample,2019-12-08 10:53:58,50.8582000,0.5855110,,80.8,133,0,,
gpx,0000059,_stravawithoutpowerexample,2019-12-08 10:54:00,50.8582360,0.5853370,,79.2,133,0,,
gpx,0000060,_stravawithoutpowerexample,2019-12-08 10:54:02,50.8582050,0.5851400,,77.4,133,0,,
gpx,0000061,_stravawithoutpowerexample,2019-12-08 10:54:03,50.8581730,0.5850360,,75.6,133,0,,
gpx,0000062,_stravawithoutpowerexample,2019-12-08 10:54:04,50.8581290,0.5849280,,74.4,133,71,,
gpx,0000063,_stravawithoutpowerexample,2019-12-08 10:54:05,50.8580830,0.5848180,,73.6,133,71,,
gpx,0000064,_stravawithoutpowerexample,2019-12-08 10:54:07,50.8579760,0.5845970,,73.8,128,0,,
gpx,0000065,_stravawithoutpowerexample,2019-12-08 10:54:08,50.8579210,0.5844950,,73.2,128,0,,
gpx,0000066,_stravawithoutpowerexample,2019-12-08 10:54:09,50.8578630,0.5843970,,71.6,128,0,,
gpx,0000067,_stravawithoutpowerexample,2019-12-08 10:54:10,50.8578080,0.5843010,,70.4,128,0,,
gpx,0000068,_stravawithoutpowerexample,2019-12-08 10:54:11,50.8577520,0.5842090,,68.6,128,0,,
gpx,0000069,_stravawithoutpowerexample,2019-12-08 10:54:12,50.8576900,0.5841390,,66.2,128,0,,
gpx,0000070,_stravawithoutpowerexample,2019-12-08 10:54:13,50.8576280,0.5840770,,61.2,122,0,,
gpx,0000071,_stravawithoutpowerexample,2019-12-08 10:54:14,50.8575650,0.5840180,,60.2,117,0,,
gpx,0000072,_stravawithoutpowerexample,2019-12-08 10:54:15,50.8575010,0.5839720,,59.0,109,0,,
gpx,0000073,_stravawithoutpowerexample,2019-12-08 10:54:16,50.8574250,0.5839830,,58.6,106,0,,
gpx,0000074,_stravawithoutpowerexample,2019-12-08 10:54:17,50.8573490,0.5840160,,58.6,104,71,,
gpx,0000075,_stravawithoutpowerexample,2019-12-08 10:54:18,50.8572740,0.5840670,,58.8,100,70,,
gpx,0000076,_stravawithoutpowerexample,2019-12-08 10:54:19,50.8572020,0.5841070,,59.0,99,69,,
gpx,0000077,_stravawithoutpowerexample,2019-12-08 10:54:21,50.8570700,0.5841570,,60.0,96,63,,
gpx,0000078,_stravawithoutpowerexample,2019-12-08 10:54:22,50.8569920,0.5841740,,60.0,97,62,,
gpx,0000079,_stravawithoutpowerexample,2019-12-08 10:54:23,50.8569120,0.5841860,,60.0,97,64,,
gpx,0000080,_stravawithoutpowerexample,2019-12-08 10:54:26,50.8566550,0.5841230,,59.0,95,72,,
gpx,0000081,_stravawithoutpowerexample,2019-12-08 10:54:27,50.8565680,0.5840810,,58.8,95,0,,
gpx,0000082,_stravawithoutpowerexample,2019-12-08 10:54:28,50.8564790,0.5840150,,58.8,95,0,,
gpx,0000083,_stravawithoutpowerexample,2019-12-08 10:54:30,50.8563060,0.5838730,,58.4,95,0,,
gpx,0000084,_stravawithoutpowerexample,2019-12-08 10:54:31,50.8562270,0.5838010,,59.2,104,0,,
gpx,0000085,_stravawithoutpowerexample,2019-12-08 10:54:32,50.8561520,0.5837280,,59.8,104,0,,
gpx,0000086,_stravawithoutpowerexample,2019-12-08 10:54:34,50.8560120,0.5835750,,56.0,104,0,,
gpx,0000087,_stravawithoutpowerexample,2019-12-08 10:54:35,50.8559430,0.5834930,,53.4,104,0,,
gpx,0000088,_stravawithoutpowerexample,2019-12-08 10:54:36,50.8558790,0.5834070,,51.8,104,0,,
gpx,0000089,_stravawithoutpowerexample,2019-12-08 10:54:37,50.8558200,0.5833120,,50.4,104,0,,
gpx,0000090,_stravawithoutpowerexample,2019-12-08 10:54:38,50.8557610,0.5832180,,49.0,101,0,,
gpx,0000091,_stravawithoutpowerexample,2019-12-08 10:54:39,50.8557050,0.5831270,,47.8,96,0,,
gpx,0000092,_stravawithoutpowerexample,2019-12-08 10:54:40,50.8556480,0.5830430,,47.0,94,0,,
gpx,0000093,_stravawithoutpowerexample,2019-12-08 10:54:41,50.8555970,0.5829610,,46.6,92,0,,
gpx,0000094,_stravawithoutpowerexample,2019-12-08 10:54:42,50.8555510,0.5828770,,45.6,89,0,,
gpx,0000095,_stravawithoutpowerexample,2019-12-08 10:54:43,50.8555060,0.5827940,,45.6,89,0,,
gpx,0000096,_stravawithoutpowerexample,2019-12-08 10:54:44,50.8554690,0.5827190,,45.2,86,0,,
gpx,0000097,_stravawithoutpowerexample,2019-12-08 10:54:45,50.8554460,0.5826430,,44.8,86,0,,
gpx,0000098,_stravawithoutpowerexample,2019-12-08 10:54:46,50.8554490,0.5825590,,43.4,86,0,,
gpx,0000099,_stravawithoutpowerexample,2019-12-08 10:54:47,50.8554370,0.5824880,,42.2,86,0,,
gpx,0000100,_stravawithoutpowerexample,2019-12-08 10:54:48,50.8554400,0.5824320,,41.0,86,0,,
gpx,0000101,_stravawithoutpowerexample,2019-12-08 10:54:50,50.8554440,0.5823550,,39.8,83,0,,
gpx,0000102,_stravawithoutpowerexample,2019-12-08 10:54:51,50.8554500,0.5823390,,39.2,83,0,,
gpx,0000103,_stravawithoutpowerexample,2019-12-08 10:54:52,50.8554570,0.5823210,,38.4,82,0,,
gpx,0000104,_stravawithoutpowerexample,2019-12-08 10:54:54,50.8554620,0.5822600,,37.4,81,0,,
gpx,0000105,_stravawithoutpowerexample,2019-12-08 10:54:58,50.8553960,0.5821510,,36.4,80,0,,
gpx,0000106,_stravawithoutpowerexample,2019-12-08 10:54:59,50.8553580,0.5821430,,36.2,80,0,,
gpx,0000107,_stravawithoutpowerexample,2019-12-08 10:55:00,50.8553110,0.5821510,,36.0,80,0,,
gpx,0000108,_stravawithoutpowerexample,2019-12-08 10:55:03,50.8551710,0.5821650,,36.4,83,0,,
gpx,0000109,_stravawithoutpowerexample,2019-12-08 10:55:04,50.8551310,0.5821730,,35.8,86,0,,
gpx,0000110,_stravawithoutpowerexample,2019-12-08 10:55:06,50.8550590,0.5821790,,35.0,88,0,,
gpx,0000111,_stravawithoutpowerexample,2019-12-08 10:55:08,50.8549990,0.5821930,,34.2,86,0,,
gpx,0000112,_stravawithoutpowerexample,2019-12-08 10:55:09,50.8549760,0.5822000,,33.8,84,0,,
gpx,0000113,_stravawithoutpowerexample,2019-12-08 10:55:10,50.8549530,0.5822050,,33.8,81,0,,
gpx,0000114,_stravawithoutpowerexample,2019-12-08 10:55:11,50.8549330,0.5822070,,33.8,81,0,,
gpx,0000115,_stravawithoutpowerexample,2019-12-08 10:55:15,50.8548660,0.5822080,,33.6,83,0,,
gpx,0000116,_stravawithoutpowerexample,2019-12-08 10:55:21,50.8548640,0.5822050,,33.8,86,0,,
gpx,0000117,_stravawithoutpowerexample,2019-12-08 10:55:22,50.8548640,0.5822050,,33.6,86,0,,
gpx,0000118,_stravawithoutpowerexample,2019-12-08 10:55:26,50.8548640,0.5822050,,33.4,82,0,,
gpx,0000119,_stravawithoutpowerexample,2019-12-08 10:55:30,50.8548640,0.5822050,,33.8,79,0,,
gpx,0000120,_stravawithoutpowerexample,2019-12-08 10:55:36,50.8548640,0.5822050,,33.8,78,0,,
gpx,0000121,_stravawithoutpowerexample,2019-12-08 10:55:47,50.8548640,0.5822050,,33.8,77,0,,
gpx,0000122,_stravawithoutpowerexample,2019-12-08 10:55:52,50.8548170,0.5822100,,33.4,82,0,,
gpx,0000123,_stravawithoutpowerexample,2019-12-08 10:55:54,50.8547510,0.5822020,,34.0,86,0,,
gpx,0000124,_stravawithoutpowerexample,2019-12-08 10:55:55,50.8547170,0.5821740,,34.2,91,0,,
gpx,0000125,_stravawithoutpowerexample,2019-12-08 10:55:56,50.8546920,0.5821210,,34.8,92,44,,
gpx,0000126,_stravawithoutpowerexample,2019-12-08 10:55:57,50.8546770,0.5820530,,35.4,96,48,,
gpx,0000127,_stravawithoutpowerexample,2019-12-08 10:55:58,50.8546670,0.5819790,,36.0,99,55,,
gpx,0000128,_stravawithoutpowerexample,2019-12-08 10:55:59,50.8546600,0.5819010,,36.4,102,61,,
gpx,0000129,_stravawithoutpowerexample,2019-12-08 10:56:00,50.8546520,0.5818200,,36.6,104,63,,
gpx,0000130,_stravawithoutpowerexample,2019-12-08 10:56:02,50.8546410,0.5816470,,37.0,108,72,,
gpx,0000131,_stravawithoutpowerexample,2019-12-08 10:56:03,50.8546330,0.5815620,,37.2,111,74,,
gpx,0000132,_stravawithoutpowerexample,2019-12-08 10:56:04,50.8546250,0.5814790,,37.6,111,75,,
gpx,0000133,_stravawithoutpowerexample,2019-12-08 10:56:06,50.8546160,0.5813060,,38.0,115,74,,
gpx,0000134,_stravawithoutpowerexample,2019-12-08 10:56:08,50.8546070,0.5811310,,37.4,118,75,,
gpx,0000135,_stravawithoutpowerexample,2019-12-08 10:56:11,50.8545910,0.5808340,,36.6,121,86,,
gpx,0000136,_stravawithoutpowerexample,2019-12-08 10:56:12,50.8545860,0.5807320,,37.8,123,90,,
gpx,0000137,_stravawithoutpowerexample,2019-12-08 10:56:13,50.8545790,0.5806340,,39.8,124,89,,
gpx,0000138,_stravawithoutpowerexample,2019-12-08 10:56:14,50.8545710,0.5805390,,39.4,125,86,,
gpx,0000139,_stravawithoutpowerexample,2019-12-08 10:56:16,50.8545550,0.5803560,,38.4,128,83,,
gpx,0000140,_stravawithoutpowerexample,2019-12-08 10:56:19,50.8545320,0.5800810,,39.0,132,79,,
gpx,0000141,_stravawithoutpowerexample,2019-12-08 10:56:22,50.8545120,0.5798060,,39.2,135,81,,
gpx,0000142,_stravawithoutpowerexample,2019-12-08 10:56:23,50.8545040,0.5797140,,39.2,137,80,,
gpx,0000143,_stravawithoutpowerexample,2019-12-08 10:56:26,50.8544860,0.5794400,,38.6,140,82,,
gpx,0000144,_stravawithoutpowerexample,2019-12-08 10:56:30,50.8544610,0.5790820,,38.8,142,77,,
gpx,0000145,_stravawithoutpowerexample,2019-12-08 10:56:36,50.8544240,0.5785540,,37.2,144,79,,
gpx,0000146,_stravawithoutpowerexample,2019-12-08 10:56:40,50.8543920,0.5781910,,38.4,145,81,,
gpx,0000147,_stravawithoutpowerexample,2019-12-08 10:56:42,50.8543720,0.5780090,,39.6,145,82,,
gpx,0000148,_stravawithoutpowerexample,2019-12-08 10:56:45,50.8543470,0.5777370,,38.6,146,80,,
gpx,0000149,_stravawithoutpowerexample,2019-12-08 10:56:51,50.8542970,0.5771980,,37.8,146,78,,
gpx,0000150,_stravawithoutpowerexample,2019-12-08 10:56:55,50.8542550,0.5768520,,38.0,146,79,,
gpx,0000151,_stravawithoutpowerexample,2019-12-08 10:56:57,50.8542520,0.5766820,,38.4,146,77,,
gpx,0000152,_stravawithoutpowerexample,2019-12-08 10:57:00,50.8542600,0.5764290,,40.4,147,75,,
gpx,0000153,_stravawithoutpowerexample,2019-12-08 10:57:02,50.8542670,0.5762590,,38.2,147,76,,
gpx,0000154,_stravawithoutpowerexample,2019-12-08 10:57:04,50.8542630,0.5760820,,38.6,148,76,,
gpx,0000155,_stravawithoutpowerexample,2019-12-08 10:57:06,50.8542340,0.5759090,,39.6,148,83,,
gpx,0000156,_stravawithoutpowerexample,2019-12-08 10:57:08,50.8541940,0.5757430,,41.0,148,80,,
gpx,0000157,_stravawithoutpowerexample,2019-12-08 10:57:10,50.8541560,0.5755750,,41.6,148,79,,
gpx,0000158,_stravawithoutpowerexample,2019-12-08 10:57:14,50.8540910,0.5752390,,39.8,148,77,,
gpx,0000159,_stravawithoutpowerexample,2019-12-08 10:57:15,50.8540700,0.5751570,,40.2,148,76,,
gpx,0000160,_stravawithoutpowerexample,2019-12-08 10:57:16,50.8540470,0.5750800,,40.4,147,76,,
gpx,0000161,_stravawithoutpowerexample,2019-12-08 10:57:23,50.8539110,0.5745020,,39.6,149,77,,
gpx,0000162,_stravawithoutpowerexample,2019-12-08 10:57:29,50.8537920,0.5740350,,40.2,147,76,,
gpx,0000163,_stravawithoutpowerexample,2019-12-08 10:57:37,50.8536470,0.5734450,,39.6,148,68,,
gpx,0000164,_stravawithoutpowerexample,2019-12-08 10:57:44,50.8535300,0.5729240,,41.2,146,68,,
gpx,0000165,_stravawithoutpowerexample,2019-12-08 10:57:45,50.8535140,0.5728530,,41.4,146,68,,
gpx,0000166,_stravawithoutpowerexample,2019-12-08 10:57:52,50.8534140,0.5723550,,41.8,145,84,,
gpx,0000167,_stravawithoutpowerexample,2019-12-08 10:57:56,50.8533660,0.5720600,,42.6,147,85,,
gpx,0000168,_stravawithoutpowerexample,2019-12-08 10:57:57,50.8533570,0.5719900,,43.6,146,82,,
gpx,0000169,_stravawithoutpowerexample,2019-12-08 10:57:58,50.8533460,0.5719200,,43.6,146,81,,
gpx,0000170,_stravawithoutpowerexample,2019-12-08 10:58:00,50.8533220,0.5717760,,42.4,145,81,,
gpx,0000171,_stravawithoutpowerexample,2019-12-08 10:58:02,50.8532970,0.5716240,,41.0,145,84,,
gpx,0000172,_stravawithoutpowerexample,2019-12-08 10:58:07,50.8532420,0.5712460,,39.8,145,84,,
gpx,0000173,_stravawithoutpowerexample,2019-12-08 10:58:08,50.8532330,0.5711660,,39.8,145,81,,
gpx,0000174,_stravawithoutpowerexample,2019-12-08 10:58:15,50.8531360,0.5705900,,39.8,144,85,,
gpx,0000175,_stravawithoutpowerexample,2019-12-08 10:58:17,50.8531110,0.5704180,,41.0,144,86,,
gpx,0000176,_stravawithoutpowerexample,2019-12-08 10:58:19,50.8530830,0.5702550,,42.6,145,85,,
gpx,0000177,_stravawithoutpowerexample,2019-12-08 10:58:22,50.8530440,0.5700150,,40.8,145,82,,
gpx,0000178,_stravawithoutpowerexample,2019-12-08 10:58:24,50.8530160,0.5698490,,40.0,145,83,,
gpx,0000179,_stravawithoutpowerexample,2019-12-08 10:58:26,50.8529910,0.5696810,,39.8,145,85,,
gpx,0000180,_stravawithoutpowerexample,2019-12-08 10:58:27,50.8529780,0.5695960,,39.6,145,84,,
gpx,0000181,_stravawithoutpowerexample,2019-12-08 10:58:31,50.8529250,0.5692590,,40.8,145,86,,
gpx,0000182,_stravawithoutpowerexample,2019-12-08 10:58:35,50.8528720,0.5689250,,40.6,145,85,,
gpx,0000183,_stravawithoutpowerexample,2019-12-08 10:58:37,50.8528460,0.5687580,,42.4,145,84,,
gpx,0000184,_stravawithoutpowerexample,2019-12-08 10:58:38,50.8528320,0.5686750,,41.2,145,85,,
gpx,0000185,_stravawithoutpowerexample,2019-12-08 10:58:40,50.8528040,0.5685050,,40.0,145,87,,
gpx,0000186,_stravawithoutpowerexample,2019-12-08 10:58:45,50.8527320,0.5680720,,39.6,145,89,,
gpx,0000187,_stravawithoutpowerexample,2019-12-08 10:58:52,50.8526340,0.5674360,,40.0,144,83,,
gpx,0000188,_stravawithoutpowerexample,2019-12-08 10:58:54,50.8526040,0.5672590,,40.6,144,82,,
gpx,0000189,_stravawithoutpowerexample,2019-12-08 10:58:56,50.8525750,0.5670750,,41.2,144,82,,
gpx,0000190,_stravawithoutpowerexample,2019-12-08 10:58:58,50.8525450,0.5668960,,39.8,145,81,,
gpx,0000191,_stravawithoutpowerexample,2019-12-08 10:59:04,50.8524650,0.5663640,,40.4,146,81,,
gpx,0000192,_stravawithoutpowerexample,2019-12-08 10:59:13,50.8523370,0.5655840,,38.8,147,80,,
gpx,0000193,_stravawithoutpowerexample,2019-12-08 10:59:18,50.8522690,0.5651390,,40.0,147,81,,
gpx,0000194,_stravawithoutpowerexample,2019-12-08 10:59:19,50.8522550,0.5650510,,41.4,147,79,,
gpx,0000195,_stravawithoutpowerexample,2019-12-08 10:59:20,50.8522410,0.5649650,,41.6,148,79,,
gpx,0000196,_stravawithoutpowerexample,2019-12-08 10:59:26,50.8521690,0.5644700,,41.2,148,73,,
gpx,0000197,_stravawithoutpowerexample,2019-12-08 10:59:28,50.8521480,0.5643110,,40.0,148,72,,
gpx,0000198,_stravawithoutpowerexample,2019-12-08 10:59:30,50.8521260,0.5641450,,38.4,149,72,,
gpx,0000199,_stravawithoutpowerexample,2019-12-08 10:59:35,50.8520660,0.5637260,,39.6,150,77,,
gpx,0000200,_stravawithoutpowerexample,2019-12-08 10:59:43,50.8519460,0.5630540,,40.8,150,78,,
gpx,0000201,_stravawithoutpowerexample,2019-12-08 10:59:44,50.8519340,0.5629750,,42.4,150,77,,
gpx,0000202,_stravawithoutpowerexample,2019-12-08 10:59:45,50.8519230,0.5628960,,43.6,150,75,,
gpx,0000203,_stravawithoutpowerexample,2019-12-08 10:59:48,50.8518830,0.5626670,,42.2,151,71,,
gpx,0000204,_stravawithoutpowerexample,2019-12-08 10:59:50,50.8518490,0.5625170,,41.0,151,72,,
gpx,0000205,_stravawithoutpowerexample,2019-12-08 10:59:51,50.8518360,0.5624410,,41.2,151,71,,
gpx,0000206,_stravawithoutpowerexample,2019-12-08 10:59:58,50.8517500,0.5618820,,39.4,151,75,,
gpx,0000207,_stravawithoutpowerexample,2019-12-08 11:00:06,50.8516280,0.5612020,,39.8,150,78,,
gpx,0000208,_stravawithoutpowerexample,2019-12-08 11:00:10,50.8515800,0.5608550,,40.6,149,80,,
gpx,0000209,_stravawithoutpowerexample,2019-12-08 11:00:14,50.8515200,0.5605160,,40.4,149,77,,
gpx,0000210,_stravawithoutpowerexample,2019-12-08 11:00:16,50.8514950,0.5603460,,39.6,149,77,,
gpx,0000211,_stravawithoutpowerexample,2019-12-08 11:00:19,50.8514630,0.5600950,,41.2,150,76,,
gpx,0000212,_stravawithoutpowerexample,2019-12-08 11:00:22,50.8514260,0.5598540,,40.2,150,74,,
gpx,0000213,_stravawithoutpowerexample,2019-12-08 11:00:28,50.8513450,0.5593700,,40.0,150,85,,
gpx,0000214,_stravawithoutpowerexample,2019-12-08 11:00:31,50.8512920,0.5591280,,39.0,149,85,,
gpx,0000215,_stravawithoutpowerexample,2019-12-08 11:00:36,50.8511860,0.5587190,,39.8,150,89,,
gpx,0000216,_stravawithoutpowerexample,2019-12-08 11:00:44,50.8510120,0.5580720,,39.0,150,89,,
gpx,0000217,_stravawithoutpowerexample,2019-12-08 11:00:46,50.8509650,0.5579160,,40.8,150,88,,
gpx,0000218,_stravawithoutpowerexample,2019-12-08 11:00:47,50.8509430,0.5578390,,41.8,150,85,,
gpx,0000219,_stravawithoutpowerexample,2019-12-08 11:00:50,50.8508980,0.5576060,,41.0,150,81,,
gpx,0000220,_stravawithoutpowerexample,2019-12-08 11:00:57,50.8508900,0.5570480,,42.0,150,80,,
gpx,0000221,_stravawithoutpowerexample,2019-12-08 11:01:04,50.8508850,0.5564860,,40.8,151,82,,
gpx,0000222,_stravawithoutpowerexample,2019-12-08 11:01:06,50.8508820,0.5563240,,40.8,152,80,,
gpx,0000223,_stravawithoutpowerexample,2019-12-08 11:01:14,50.8508760,0.5556600,,40.0,151,84,,
gpx,0000224,_stravawithoutpowerexample,2019-12-08 11:01:15,50.8508740,0.5555750,,40.0,151,84,,
gpx,0000225,_stravawithoutpowerexample,2019-12-08 11:01:21,50.8508600,0.5550790,,41.8,150,81,,
gpx,0000226,_stravawithoutpowerexample,2019-12-08 11:01:23,50.8508590,0.5549110,,40.4,149,82,,
gpx,0000227,_stravawithoutpowerexample,2019-12-08 11:01:24,50.8508560,0.5548270,,39.6,149,82,,
gpx,0000228,_stravawithoutpowerexample,2019-12-08 11:01:32,50.8508360,0.5541620,,41.8,148,83,,
gpx,0000229,_stravawithoutpowerexample,2019-12-08 11:01:33,50.8508340,0.5540810,,42.6,147,80,,
gpx,0000230,_stravawithoutpowerexample,2019-12-08 11:01:36,50.8508270,0.5538440,,40.6,147,80,,
gpx,0000231,_stravawithoutpowerexample,2019-12-08 11:01:38,50.8508210,0.5536870,,39.6,146,78,,
gpx,0000232,_stravawithoutpowerexample,2019-12-08 11:01:41,50.8508130,0.5534480,,41.8,146,80,,
gpx,0000233,_stravawithoutpowerexample,2019-12-08 11:01:42,50.8508110,0.5533670,,41.6,145,79,,
gpx,0000234,_stravawithoutpowerexample,2019-12-08 11:01:44,50.8508050,0.5532040,,40.0,145,80,,
gpx,0000235,_stravawithoutpowerexample,2019-12-08 11:01:52,50.8507920,0.5525360,,41.0,146,82,,
gpx,0000236,_stravawithoutpowerexample,2019-12-08 11:01:53,50.8507880,0.5524590,,41.6,146,80,,
gpx,0000237,_stravawithoutpowerexample,2019-12-08 11:01:57,50.8507740,0.5521500,,40.0,146,80,,
gpx,0000238,_stravawithoutpowerexample,2019-12-08 11:02:00,50.8507690,0.5519090,,39.4,145,79,,
gpx,0000239,_stravawithoutpowerexample,2019-12-08 11:02:06,50.8507580,0.5514550,,39.8,146,75,,
gpx,0000240,_stravawithoutpowerexample,2019-12-08 11:02:14,50.8507260,0.5508450,,42.0,145,75,,
gpx,0000241,_stravawithoutpowerexample,2019-12-08 11:02:15,50.8507250,0.5507700,,42.6,145,75,,
gpx,0000242,_stravawithoutpowerexample,2019-12-08 11:02:20,50.8507120,0.5504100,,43.4,145,74,,
gpx,0000243,_stravawithoutpowerexample,2019-12-08 11:02:21,50.8507110,0.5503380,,43.6,145,73,,
gpx,0000244,_stravawithoutpowerexample,2019-12-08 11:02:23,50.8507080,0.5501910,,42.2,145,72,,
